Record #:  1
Notes :
gain 6 zorye running

12/11/20259:37:55 pm
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
80.883169E-3	4.570436E-3	11.491442E-3	-321.906519E-3	-400.000000E-3	236.057281E-3	120.446825E-3	-400.000000E-3
80.860806E-3	4.626894E-3	11.400127E-3	-321.996641E-3	-400.000000E-3	235.968065E-3	120.357609E-3	-400.000000E-3
80.828333E-3	4.680252E-3	11.308718E-3	-322.060108E-3	-400.000000E-3	235.903883E-3	120.298386E-3	-400.000000E-3
80.799627E-3	4.715776E-3	11.238861E-3	-322.073078E-3	-400.000000E-3	235.896969E-3	120.291996E-3	-400.000000E-3
80.772591E-3	4.734802E-3	11.143684E-3	-322.085571E-3	-400.000000E-3	235.894346E-3	120.286560E-3	-400.000000E-3
80.751371E-3	4.735565E-3	11.065912E-3	-322.119427E-3	-400.000000E-3	235.874701E-3	120.266485E-3	-400.000000E-3
80.735302E-3	4.720116E-3	11.047029E-3	-322.166872E-3	-400.000000E-3	235.845709E-3	120.235920E-3	-400.000000E-3
80.719852E-3	4.719019E-3	11.075878E-3	-322.209454E-3	-400.000000E-3	235.819960E-3	120.209026E-3	-400.000000E-3
80.706215E-3	4.704046E-3	11.099052E-3	-322.218227E-3	-400.000000E-3	235.828543E-3	120.221233E-3	-400.000000E-3
80.695343E-3	4.689837E-3	11.116791E-3	-322.227812E-3	-400.000000E-3	235.825253E-3	120.218515E-3	-400.000000E-3
80.687237E-3	4.683542E-3	11.136484E-3	-322.235584E-3	-400.000000E-3	235.820723E-3	120.211983E-3	-400.000000E-3
80.680704E-3	4.687262E-3	11.149120E-3	-322.234488E-3	-400.000000E-3	235.821915E-3	120.215130E-3	-400.000000E-3
80.674839E-3	4.675102E-3	11.144066E-3	-322.250509E-3	-400.000000E-3	235.806990E-3	120.202446E-3	-400.000000E-3
80.668116E-3	4.663038E-3	11.130762E-3	-322.254705E-3	-400.000000E-3	235.806751E-3	120.204401E-3	-400.000000E-3
80.662107E-3	4.664612E-3	11.104155E-3	-322.216034E-3	-400.000000E-3	235.849762E-3	120.249701E-3	-400.000000E-3
80.654049E-3	4.668474E-3	11.104059E-3	-322.194481E-3	-400.000000E-3	235.877275E-3	120.277452E-3	-400.000000E-3
80.646801E-3	4.670429E-3	11.117887E-3	-322.198248E-3	-400.000000E-3	235.880661E-3	120.277357E-3	-400.000000E-3
80.640650E-3	4.658270E-3	11.112165E-3	-322.199154E-3	-400.000000E-3	235.885286E-3	120.278978E-3	-400.000000E-3
80.637407E-3	4.648542E-3	11.097240E-3	-322.188663E-3	-400.000000E-3	235.905075E-3	120.302773E-3	-400.000000E-3
80.635500E-3	4.650879E-3	11.094284E-3	-322.175312E-3	-400.000000E-3	235.922194E-3	120.325089E-3	-400.000000E-3
80.633116E-3	4.645920E-3	11.101151E-3	-322.176886E-3	-400.000000E-3	235.923290E-3	120.331573E-3	-400.000000E-3
80.630827E-3	4.654694E-3	11.127663E-3	-322.190523E-3	-400.000000E-3	235.912704E-3	120.322847E-3	-400.000000E-3
80.629063E-3	4.679203E-3	11.177731E-3	-322.215319E-3	-400.000000E-3	235.894346E-3	120.297480E-3	-400.000000E-3
80.627823E-3	4.707003E-3	11.186171E-3	-322.239590E-3	-400.000000E-3	235.871458E-3	120.273972E-3	-400.000000E-3
80.627441E-3	4.712868E-3	11.169624E-3	-322.257948E-3	-400.000000E-3	235.856724E-3	120.266676E-3	-400.000000E-3
80.627871E-3	4.728079E-3	11.160898E-3	-322.222185E-3	-400.000000E-3	235.901642E-3	120.312119E-3	-400.000000E-3
80.627346E-3	4.746103E-3	11.168766E-3	-322.242785E-3	-400.000000E-3	235.891485E-3	120.302153E-3	-400.000000E-3
80.626249E-3	4.740191E-3	11.203432E-3	-322.289276E-3	-400.000000E-3	235.848236E-3	120.259619E-3	-400.000000E-3
80.625677E-3	4.735756E-3	11.210394E-3	-322.275066E-3	-400.000000E-3	235.860252E-3	120.269489E-3	-400.000000E-3
80.625248E-3	4.748774E-3	11.217785E-3	-322.245455E-3	-400.000000E-3	235.879087E-3	120.285177E-3	-400.000000E-3
80.627441E-3	4.750681E-3	11.226797E-3	-322.223330E-3	-400.000000E-3	235.890532E-3	120.293331E-3	-400.000000E-3
80.630302E-3	4.743814E-3	11.227465E-3	-322.202921E-3	-400.000000E-3	235.902119E-3	120.307159E-3	-400.000000E-3
80.632210E-3	4.738855E-3	11.246109E-3	-322.208118E-3	-400.000000E-3	235.890770E-3	120.301723E-3	-400.000000E-3
80.633736E-3	4.739094E-3	11.249685E-3	-322.215796E-3	-400.000000E-3	235.881805E-3	120.299816E-3	-400.000000E-3
80.635500E-3	4.743052E-3	11.256027E-3	-322.197294E-3	-400.000000E-3	235.891485E-3	120.315981E-3	-400.000000E-3
80.637264E-3	4.740572E-3	11.273527E-3	-322.162056E-3	-400.000000E-3	235.921526E-3	120.343828E-3	-400.000000E-3
80.637646E-3	4.753876E-3	11.289167E-3	-322.172117E-3	-400.000000E-3	235.906792E-3	120.326519E-3	-400.000000E-3
80.640268E-3	4.760075E-3	11.295748E-3	-322.170353E-3	-400.000000E-3	235.897446E-3	120.323944E-3	-400.000000E-3
80.641413E-3	4.747009E-3	11.296320E-3	-322.169304E-3	-400.000000E-3	235.889816E-3	120.322704E-3	-400.000000E-3
80.639458E-3	4.741478E-3	11.293459E-3	-322.162724E-3	-400.000000E-3	235.896158E-3	120.332718E-3	-400.000000E-3
80.640221E-3	4.748964E-3	11.295748E-3	-322.143173E-3	-400.000000E-3	235.923004E-3	120.356226E-3	-400.000000E-3
80.641079E-3	4.762793E-3	11.316872E-3	-322.156096E-3	-400.000000E-3	235.916328E-3	120.343208E-3	-400.000000E-3
80.641079E-3	4.775810E-3	11.355925E-3	-322.168922E-3	-400.000000E-3	235.901022E-3	120.324039E-3	-400.000000E-3
80.641460E-3	4.781961E-3	11.376238E-3	-322.150087E-3	-400.000000E-3	235.916328E-3	120.338964E-3	-400.000000E-3
80.640888E-3	4.814291E-3	11.403275E-3	-322.161150E-3	-400.000000E-3	235.903072E-3	120.327187E-3	-400.000000E-3
80.639791E-3	4.830265E-3	11.435127E-3	-322.170258E-3	-400.000000E-3	235.899115E-3	120.319510E-3	-400.000000E-3
80.639124E-3	4.825401E-3	11.440420E-3	-322.176647E-3	-400.000000E-3	235.903168E-3	120.322609E-3	-400.000000E-3
80.641079E-3	4.826784E-3	11.429358E-3	-322.166061E-3	-400.000000E-3	235.929298E-3	120.347118E-3	-400.000000E-3
80.640697E-3	4.837370E-3	11.421776E-3	-322.165585E-3	-400.000000E-3	235.939693E-3	120.353174E-3	-400.000000E-3
80.638552E-3	4.850817E-3	11.414337E-3	-322.162437E-3	-400.000000E-3	235.943747E-3	120.354319E-3	-400.000000E-3
80.639505E-3	4.846716E-3	11.415911E-3	-322.159386E-3	-400.000000E-3	235.947704E-3	120.353270E-3	-400.000000E-3
80.642605E-3	4.821205E-3	11.431646E-3	-322.138405E-3	-400.000000E-3	235.965633E-3	120.370770E-3	-400.000000E-3
80.644941E-3	4.801178E-3	11.448765E-3	-322.114086E-3	-400.000000E-3	235.992384E-3	120.394707E-3	-400.000000E-3
80.645132E-3	4.795837E-3	11.465502E-3	-322.108364E-3	-400.000000E-3	235.999489E-3	120.403767E-3	-400.000000E-3
80.644751E-3	4.791498E-3	11.482763E-3	-322.098875E-3	-400.000000E-3	236.007643E-3	120.413208E-3	-400.000000E-3
80.646420E-3	4.814816E-3	11.514568E-3	-322.074747E-3	-400.000000E-3	236.035156E-3	120.437241E-3	-400.000000E-3
80.649662E-3	4.858637E-3	11.560154E-3	-322.081041E-3	-400.000000E-3	236.030340E-3	120.432520E-3	-400.000000E-3
80.652285E-3	4.918957E-3	11.574078E-3	-322.091818E-3	-400.000000E-3	236.022043E-3	120.424461E-3	-400.000000E-3
80.653906E-3	4.950953E-3	11.588478E-3	-322.062349E-3	-400.000000E-3	236.055660E-3	120.459890E-3	-400.000000E-3
80.653715E-3	4.959774E-3	11.620474E-3	-322.067022E-3	-400.000000E-3	236.055517E-3	120.456743E-3	-400.000000E-3
80.656672E-3	4.959249E-3	11.633158E-3	-322.083902E-3	-400.000000E-3	236.041021E-3	120.438004E-3	-400.000000E-3
80.659103E-3	4.972744E-3	11.641788E-3	-322.050476E-3	-400.000000E-3	236.081076E-3	120.475578E-3	-400.000000E-3
80.660868E-3	4.974318E-3	11.656952E-3	-322.044563E-3	-400.000000E-3	236.095238E-3	120.484114E-3	-400.000000E-3
80.660152E-3	4.977322E-3	11.666822E-3	-322.058392E-3	-400.000000E-3	236.086416E-3	120.468283E-3	-400.000000E-3
80.659580E-3	4.988480E-3	11.696005E-3	-322.072935E-3	-400.000000E-3	236.072493E-3	120.456171E-3	-400.000000E-3
80.663824E-3	4.984570E-3	11.719656E-3	-322.063208E-3	-400.000000E-3	236.080980E-3	120.464373E-3	-400.000000E-3
80.665684E-3	4.967403E-3	11.723042E-3	-322.064447E-3	-400.000000E-3	236.084747E-3	120.465326E-3	-400.000000E-3
80.665159E-3	4.950237E-3	11.738205E-3	-322.035933E-3	-400.000000E-3	236.121225E-3	120.500231E-3	-400.000000E-3
80.665016E-3	4.935837E-3	11.734390E-3	-322.007465E-3	-400.000000E-3	236.156130E-3	120.532084E-3	-400.000000E-3
80.666590E-3	4.940939E-3	11.739492E-3	-321.973658E-3	-400.000000E-3	236.189318E-3	120.568180E-3	-400.000000E-3
80.668259E-3	4.939842E-3	11.736584E-3	-321.982384E-3	-400.000000E-3	236.179304E-3	120.559740E-3	-400.000000E-3
80.667925E-3	4.945135E-3	11.751270E-3	-322.003555E-3	-400.000000E-3	236.161423E-3	120.542288E-3	-400.000000E-3
80.664349E-3	4.955435E-3	11.777353E-3	-322.029066E-3	-400.000000E-3	236.137533E-3	120.517254E-3	-400.000000E-3
80.662394E-3	4.951429E-3	11.775064E-3	-322.049952E-3	-400.000000E-3	236.122561E-3	120.501518E-3	-400.000000E-3
80.660057E-3	4.945230E-3	11.748934E-3	-322.015095E-3	-400.000000E-3	236.156750E-3	120.541763E-3	-400.000000E-3
80.659437E-3	4.941368E-3	11.729908E-3	-321.981478E-3	-400.000000E-3	236.184740E-3	120.576143E-3	-400.000000E-3
80.660057E-3	4.935265E-3	11.744022E-3	-321.991014E-3	-400.000000E-3	236.167717E-3	120.566988E-3	-400.000000E-3
80.659866E-3	4.912996E-3	11.759090E-3	-322.017097E-3	-400.000000E-3	236.138296E-3	120.536518E-3	-400.000000E-3
80.662251E-3	4.897785E-3	11.748362E-3	-322.000980E-3	-400.000000E-3	236.161470E-3	120.550442E-3	-400.000000E-3
80.665731E-3	4.889393E-3	11.728430E-3	-321.985579E-3	-400.000000E-3	236.187410E-3	120.568228E-3	-400.000000E-3
80.667400E-3	4.886770E-3	11.734533E-3	-321.996641E-3	-400.000000E-3	236.175442E-3	120.559502E-3	-400.000000E-3
80.669117E-3	4.890299E-3	11.737871E-3	-321.970749E-3	-400.000000E-3	236.198711E-3	120.581055E-3	-400.000000E-3
80.668926E-3	4.887915E-3	11.741352E-3	-321.945620E-3	-400.000000E-3	236.222553E-3	120.613766E-3	-400.000000E-3
80.668974E-3	4.879093E-3	11.736774E-3	-321.924067E-3	-400.000000E-3	236.250830E-3	120.646620E-3	-400.000000E-3
80.669308E-3	4.878664E-3	11.730099E-3	-321.956158E-3	-400.000000E-3	236.223984E-3	120.615673E-3	-400.000000E-3
80.673647E-3	4.883909E-3	11.701345E-3	-321.962023E-3	-400.000000E-3	236.225986E-3	120.607853E-3	-400.000000E-3
80.674696E-3	4.892778E-3	11.693192E-3	-321.958494E-3	-400.000000E-3	236.240101E-3	120.613480E-3	-400.000000E-3
80.673409E-3	4.902077E-3	11.682653E-3	-321.953917E-3	-400.000000E-3	236.247492E-3	120.616388E-3	-400.000000E-3
80.672550E-3	4.915285E-3	11.684370E-3	-321.956301E-3	-400.000000E-3	236.244011E-3	120.618391E-3	-400.000000E-3
80.673504E-3	4.892540E-3	11.693525E-3	-321.948099E-3	-400.000000E-3	236.246681E-3	120.623446E-3	-400.000000E-3
80.672359E-3	4.874945E-3	11.697817E-3	-321.931314E-3	-400.000000E-3	236.264610E-3	120.641613E-3	-400.000000E-3
80.669832E-3	4.863167E-3	11.711502E-3	-321.947718E-3	-400.000000E-3	236.257362E-3	120.630693E-3	-400.000000E-3
80.668354E-3	4.866076E-3	11.708641E-3	-321.979761E-3	-400.000000E-3	236.235523E-3	120.597076E-3	-400.000000E-3
80.664968E-3	4.870653E-3	11.691236E-3	-321.995163E-3	-400.000000E-3	236.226177E-3	120.573425E-3	-400.000000E-3
80.663061E-3	4.876041E-3	11.692190E-3	-322.009850E-3	-400.000000E-3	236.214447E-3	120.560884E-3	-400.000000E-3
80.660439E-3	4.883766E-3	11.696386E-3	-322.001266E-3	-400.000000E-3	236.224031E-3	120.576763E-3	-400.000000E-3
80.659103E-3	4.872656E-3	11.673355E-3	-322.019339E-3	-400.000000E-3	236.205053E-3	120.558071E-3	-400.000000E-3
80.657196E-3	4.856777E-3	11.653662E-3	-322.011566E-3	-400.000000E-3	236.212444E-3	120.564604E-3	-400.000000E-3
80.654049E-3	4.850531E-3	11.634159E-3	-321.996689E-3	-400.000000E-3	236.224842E-3	120.577240E-3	-400.000000E-3
80.650949E-3	4.848528E-3	11.625767E-3	-321.961737E-3	-400.000000E-3	236.258030E-3	120.612669E-3	-400.000000E-3
80.648470E-3	4.853201E-3	11.624622E-3	-321.963787E-3	-400.000000E-3	236.255455E-3	120.607424E-3	-400.000000E-3
80.647087E-3	4.857826E-3	11.638355E-3	-321.979666E-3	-400.000000E-3	236.242676E-3	120.597172E-3	-400.000000E-3
80.645323E-3	4.850149E-3	11.624527E-3	-321.998405E-3	-400.000000E-3	236.225986E-3	120.585489E-3	-400.000000E-3
80.642080E-3	4.844618E-3	11.608267E-3	-321.997118E-3	-400.000000E-3	236.232281E-3	120.590115E-3	-400.000000E-3
80.638409E-3	4.848194E-3	11.610031E-3	-321.973658E-3	-400.000000E-3	236.256742E-3	120.617199E-3	-400.000000E-3
80.637026E-3	4.855585E-3	11.594105E-3	-321.982479E-3	-400.000000E-3	236.247158E-3	120.615768E-3	-400.000000E-3
80.637121E-3	4.855680E-3	11.583519E-3	-322.013283E-3	-400.000000E-3	236.214447E-3	120.588541E-3	-400.000000E-3
80.634785E-3	4.845333E-3	11.590052E-3	-321.983385E-3	-400.000000E-3	236.248541E-3	120.623493E-3	-400.000000E-3
80.633783E-3	4.828501E-3	11.596251E-3	-321.928596E-3	-400.000000E-3	236.306381E-3	120.677233E-3	-400.000000E-3
80.633259E-3	4.824591E-3	11.602736E-3	-321.909142E-3	-400.000000E-3	236.326551E-3	120.697165E-3	-400.000000E-3
80.631924E-3	4.831219E-3	11.637831E-3	-321.947670E-3	-400.000000E-3	236.294794E-3	120.660496E-3	-400.000000E-3
80.630732E-3	4.826927E-3	11.644268E-3	-321.963739E-3	-400.000000E-3	236.281157E-3	120.644093E-3	-400.000000E-3
80.627394E-3	4.827213E-3	11.642456E-3	-321.924686E-3	-400.000000E-3	236.317062E-3	120.681190E-3	-400.000000E-3
80.626059E-3	4.815722E-3	11.626291E-3	-321.894455E-3	-400.000000E-3	236.352587E-3	120.715284E-3	-400.000000E-3
80.627155E-3	4.812145E-3	11.628962E-3	-321.890020E-3	-400.000000E-3	236.362982E-3	120.721292E-3	-400.000000E-3
80.628014E-3	4.811716E-3	11.623716E-3	-321.891212E-3	-400.000000E-3	236.363459E-3	120.723200E-3	-400.000000E-3
80.627680E-3	4.811764E-3	11.608315E-3	-321.869278E-3	-400.000000E-3	236.381483E-3	120.743942E-3	-400.000000E-3
80.626917E-3	4.814434E-3	11.612940E-3	-321.869707E-3	-400.000000E-3	236.375999E-3	120.734406E-3	-400.000000E-3
80.622864E-3	4.813337E-3	11.626101E-3	-321.846724E-3	-400.000000E-3	236.394119E-3	120.752859E-3	-400.000000E-3
80.619335E-3	4.828548E-3	11.634064E-3	-321.823072E-3	-400.000000E-3	236.414862E-3	120.776224E-3	-400.000000E-3
80.618286E-3	4.819870E-3	11.620140E-3	-321.823788E-3	-400.000000E-3	236.412430E-3	120.773983E-3	-400.000000E-3
80.615473E-3	4.808378E-3	11.605072E-3	-321.935654E-3	-400.000000E-3	236.299324E-3	120.656919E-3	-400.000000E-3
80.610800E-3	4.808712E-3	11.617517E-3	-322.356081E-3	-400.000000E-3	235.872936E-3	120.226574E-3	-400.000000E-3
80.609846E-3	4.799747E-3	11.643076E-3	-322.231293E-3	-400.000000E-3	235.992432E-3	120.345306E-3	-400.000000E-3
80.609083E-3	4.783773E-3	11.671209E-3	-322.130823E-3	-400.000000E-3	236.091185E-3	120.443869E-3	-400.000000E-3
80.607319E-3	4.780483E-3	11.672926E-3	-322.087336E-3	-400.000000E-3	236.134529E-3	120.492125E-3	-400.000000E-3
80.606794E-3	4.777575E-3	11.657572E-3	-322.063971E-3	-400.000000E-3	236.158991E-3	120.522547E-3	-400.000000E-3
80.603790E-3	4.780960E-3	11.628914E-3	-322.067213E-3	-400.000000E-3	236.158752E-3	120.529127E-3	-400.000000E-3
80.600309E-3	4.780483E-3	11.598873E-3	-322.079134E-3	-400.000000E-3	236.152267E-3	120.519972E-3	-400.000000E-3
80.596447E-3	4.773188E-3	11.571407E-3	-322.057009E-3	-400.000000E-3	236.180162E-3	120.549631E-3	-400.000000E-3
80.593777E-3	4.781151E-3	11.539459E-3	-322.061062E-3	-400.000000E-3	236.183214E-3	120.552921E-3	-400.000000E-3
80.594349E-3	4.797745E-3	11.506748E-3	-322.073078E-3	-400.000000E-3	236.180258E-3	120.549917E-3	-400.000000E-3
80.593300E-3	4.794741E-3	11.494780E-3	-322.077894E-3	-400.000000E-3	236.185598E-3	120.559978E-3	-400.000000E-3
80.590916E-3	4.795694E-3	11.494064E-3	-322.102642E-3	-400.000000E-3	236.176062E-3	120.548201E-3	-400.000000E-3
80.589771E-3	4.807138E-3	11.474991E-3	-322.106171E-3	-400.000000E-3	236.187601E-3	120.558262E-3	-400.000000E-3
80.589771E-3	4.818726E-3	11.451530E-3	-322.103453E-3	-400.000000E-3	236.197901E-3	120.568466E-3	-400.000000E-3
80.589056E-3	4.815769E-3	11.422873E-3	-322.150183E-3	-400.000000E-3	236.165190E-3	120.529032E-3	-400.000000E-3
80.584669E-3	4.803038E-3	11.395884E-3	-322.160530E-3	-400.000000E-3	236.168766E-3	120.527887E-3	-400.000000E-3
80.585098E-3	4.791069E-3	11.368465E-3	-322.148132E-3	-400.000000E-3	236.192560E-3	120.548677E-3	-400.000000E-3
80.586624E-3	4.782152E-3	11.367369E-3	-322.170305E-3	-400.000000E-3	236.179352E-3	120.529604E-3	-400.000000E-3
80.586004E-3	4.776192E-3	11.373520E-3	-322.201586E-3	-400.000000E-3	236.163902E-3	120.505619E-3	-400.000000E-3
80.583239E-3	4.768944E-3	11.371040E-3	-322.223949E-3	-400.000000E-3	236.155128E-3	120.487881E-3	-400.000000E-3
80.582285E-3	4.769039E-3	11.376238E-3	-322.245502E-3	-400.000000E-3	236.147594E-3	120.474148E-3	-400.000000E-3
80.581856E-3	4.779530E-3	11.386204E-3	-322.258234E-3	-400.000000E-3	236.149216E-3	120.472050E-3	-400.000000E-3
80.576849E-3	4.769993E-3	11.355782E-3	-322.253704E-3	-400.000000E-3	236.168051E-3	120.490885E-3	-400.000000E-3
80.570936E-3	4.749727E-3	11.311197E-3	-322.251606E-3	-400.000000E-3	236.190271E-3	120.505762E-3	-400.000000E-3
80.565548E-3	4.737520E-3	11.318588E-3	-322.247124E-3	-400.000000E-3	236.213350E-3	120.524073E-3	-400.000000E-3
80.562639E-3	4.737616E-3	11.343718E-3	-322.271538E-3	-400.000000E-3	236.198235E-3	120.506525E-3	-400.000000E-3
80.562973E-3	4.740906E-3	11.355686E-3	-322.316790E-3	-400.000000E-3	236.160183E-3	120.463848E-3	-400.000000E-3
80.561209E-3	4.753733E-3	11.384058E-3	-322.348309E-3	-400.000000E-3	236.133718E-3	120.432758E-3	-400.000000E-3
80.558729E-3	4.761076E-3	11.388922E-3	-322.369051E-3	-400.000000E-3	236.115122E-3	120.413256E-3	-400.000000E-3
80.556536E-3	4.754019E-3	11.357212E-3	-322.386599E-3	-400.000000E-3	236.095142E-3	120.396328E-3	-400.000000E-3
80.552483E-3	4.741621E-3	11.321831E-3	-322.369051E-3	-400.000000E-3	236.121941E-3	120.419931E-3	-400.000000E-3
80.550385E-3	4.733372E-3	11.281300E-3	-322.371054E-3	-400.000000E-3	236.133814E-3	120.428467E-3	-400.000000E-3
80.550432E-3	4.736137E-3	11.247540E-3	-322.373581E-3	-400.000000E-3	236.143684E-3	120.436954E-3	-400.000000E-3
80.547905E-3	4.741240E-3	11.239862E-3	-322.360373E-3	-400.000000E-3	236.169767E-3	120.461845E-3	-400.000000E-3
80.546856E-3	4.748058E-3	11.240005E-3	-322.389078E-3	-400.000000E-3	236.159325E-3	120.449066E-3	-400.000000E-3
80.544090E-3	4.757404E-3	11.234045E-3	-322.411585E-3	-400.000000E-3	236.157942E-3	120.438528E-3	-400.000000E-3
80.542755E-3	4.748821E-3	11.223841E-3	-322.409678E-3	-400.000000E-3	236.182499E-3	120.447111E-3	-400.000000E-3
80.542469E-3	4.750299E-3	11.212015E-3	-322.419739E-3	-400.000000E-3	236.192751E-3	120.448065E-3	-400.000000E-3
80.544138E-3	4.754782E-3	11.191416E-3	-322.426128E-3	-400.000000E-3	236.207771E-3	120.457315E-3	-400.000000E-3
80.544472E-3	4.765463E-3	11.177206E-3	-322.442627E-3	-400.000000E-3	236.204672E-3	120.455790E-3	-400.000000E-3
80.542040E-3	4.762697E-3	11.148596E-3	-322.469902E-3	-400.000000E-3	236.193180E-3	120.444345E-3	-400.000000E-3
80.541325E-3	4.760075E-3	11.107492E-3	-322.512960E-3	-400.000000E-3	236.167049E-3	120.413256E-3	-400.000000E-3
80.542374E-3	4.774761E-3	11.074114E-3	-322.551918E-3	-400.000000E-3	236.143160E-3	120.390081E-3	-400.000000E-3
80.543184E-3	4.777145E-3	11.026573E-3	-322.614193E-3	-400.000000E-3	236.103201E-3	120.342684E-3	-400.000000E-3
80.546331E-3	4.757833E-3	10.991001E-3	-322.641706E-3	-400.000000E-3	236.097097E-3	120.334291E-3	-400.000000E-3
80.548000E-3	4.785252E-3	10.968781E-3	-322.662115E-3	-400.000000E-3	236.096096E-3	120.328856E-3	-400.000000E-3
80.546856E-3	4.801083E-3	10.883045E-3	-322.699451E-3	-400.000000E-3	236.081934E-3	120.304871E-3	-400.000000E-3
80.547953E-3	4.801941E-3	10.801840E-3	-322.747946E-3	-400.000000E-3	236.054802E-3	120.270205E-3	-400.000000E-3
80.548620E-3	4.819679E-3	10.796404E-3	-322.782230E-3	-400.000000E-3	236.046505E-3	120.259333E-3	-400.000000E-3
80.546474E-3	4.841423E-3	10.872364E-3	-322.826099E-3	-400.000000E-3	236.022997E-3	120.237970E-3	-400.000000E-3
80.544329E-3	4.850578E-3	10.982466E-3	-322.825670E-3	-400.000000E-3	236.044455E-3	120.249796E-3	-400.000000E-3
80.542278E-3	4.855442E-3	11.139297E-3	-322.743988E-3	-400.000000E-3	236.148500E-3	120.339441E-3	-400.000000E-3
80.541086E-3	4.863119E-3	11.367559E-3	-322.628546E-3	-400.000000E-3	236.283255E-3	120.471191E-3	-400.000000E-3
80.542231E-3	4.882240E-3	11.623526E-3	-322.515249E-3	-400.000000E-3	236.415482E-3	120.600462E-3	-400.000000E-3
80.541420E-3	4.873705E-3	11.895084E-3	-322.398376E-3	-400.000000E-3	236.546469E-3	120.727444E-3	-400.000000E-3
80.541563E-3	4.881525E-3	12.171125E-3	-322.276640E-3	-400.000000E-3	236.679316E-3	120.857191E-3	-400.000000E-3
80.542374E-3	4.909372E-3	12.403059E-3	-322.180653E-3	-400.000000E-3	236.788321E-3	120.965052E-3	-400.000000E-3
80.542994E-3	4.921150E-3	12.562561E-3	-322.078848E-3	-400.000000E-3	236.907244E-3	121.075201E-3	-400.000000E-3
80.540514E-3	4.903460E-3	12.600279E-3	-321.996021E-3	-400.000000E-3	236.996889E-3	121.162748E-3	-400.000000E-3
80.540371E-3	4.880333E-3	12.478685E-3	-322.037315E-3	-400.000000E-3	236.965561E-3	121.128798E-3	-400.000000E-3
80.541658E-3	4.791594E-3	12.275743E-3	-322.171545E-3	-400.000000E-3	236.849070E-3	121.013117E-3	-400.000000E-3
80.543661E-3	4.697371E-3	12.050581E-3	-322.287750E-3	-400.000000E-3	236.746454E-3	120.922041E-3	-400.000000E-3
80.545473E-3	4.620457E-3	11.885548E-3	-322.296381E-3	-400.000000E-3	236.745548E-3	120.927668E-3	-400.000000E-3
80.542660E-3	4.559469E-3	11.702728E-3	-322.312403E-3	-400.000000E-3	236.739779E-3	120.922852E-3	-400.000000E-3
80.539370E-3	4.542255E-3	11.545610E-3	-322.417402E-3	-400.000000E-3	236.645842E-3	120.829964E-3	-400.000000E-3
80.539703E-3	4.590940E-3	11.466694E-3	-322.505665E-3	-400.000000E-3	236.565638E-3	120.752048E-3	-400.000000E-3
80.540323E-3	4.653740E-3	11.485100E-3	-322.495985E-3	-400.000000E-3	236.581755E-3	120.770168E-3	-400.000000E-3
80.536985E-3	4.700565E-3	11.459875E-3	-322.516298E-3	-400.000000E-3	236.574650E-3	120.761442E-3	-400.000000E-3
80.532360E-3	4.771852E-3	11.385870E-3	-322.617149E-3	-400.000000E-3	236.483765E-3	120.671940E-3	-400.000000E-3
80.531025E-3	4.836702E-3	11.278534E-3	-322.716284E-3	-400.000000E-3	236.397409E-3	120.589638E-3	-400.000000E-3
80.528212E-3	4.881096E-3	11.209059E-3	-322.788668E-3	-400.000000E-3	236.331034E-3	120.530653E-3	-400.000000E-3
80.523634E-3	4.887009E-3	11.171770E-3	-322.848415E-3	-400.000000E-3	236.272621E-3	120.478058E-3	-400.000000E-3
80.523539E-3	4.881477E-3	11.151505E-3	-322.889137E-3	-400.000000E-3	236.243200E-3	120.449686E-3	-400.000000E-3
80.525494E-3	4.860687E-3	11.105967E-3	-322.917223E-3	-400.000000E-3	236.220217E-3	120.429182E-3	-400.000000E-3
80.525637E-3	4.831171E-3	11.103249E-3	-322.922659E-3	-400.000000E-3	236.218166E-3	120.430994E-3	-400.000000E-3
80.525827E-3	4.803324E-3	11.124992E-3	-322.959709E-3	-400.000000E-3	236.195612E-3	120.403337E-3	-400.000000E-3
80.524683E-3	4.777956E-3	11.136198E-3	-322.978067E-3	-400.000000E-3	236.194181E-3	120.400000E-3	-400.000000E-3
80.523396E-3	4.779339E-3	11.129808E-3	-322.989607E-3	-400.000000E-3	236.203146E-3	120.406532E-3	-400.000000E-3
80.522013E-3	4.785204E-3	11.126995E-3	-323.025179E-3	-400.000000E-3	236.190748E-3	120.394373E-3	-400.000000E-3
80.519485E-3	4.778910E-3	11.132193E-3	-323.026752E-3	-400.000000E-3	236.206245E-3	120.414495E-3	-400.000000E-3
80.521154E-3	4.770947E-3	11.147976E-3	-322.995281E-3	-400.000000E-3	236.253881E-3	120.463943E-3	-400.000000E-3
80.522728E-3	4.774141E-3	11.154366E-3	-322.980452E-3	-400.000000E-3	236.285257E-3	120.495272E-3	-400.000000E-3
80.525208E-3	4.784536E-3	11.156273E-3	-322.973633E-3	-400.000000E-3	236.311293E-3	120.525837E-3	-400.000000E-3
80.529928E-3	4.796648E-3	11.169386E-3	-322.974730E-3	-400.000000E-3	236.335087E-3	120.545530E-3	-400.000000E-3
80.530453E-3	4.798460E-3	11.168528E-3	-323.006773E-3	-400.000000E-3	236.323547E-3	120.524836E-3	-400.000000E-3
